INSERT INTO Customer (customer_id, customer_name, address, phone_number, email) VALUES
('CS03235', 'Ella Kurnia', 'Jl. Kapten Tendean No.108 RT5/RW4', '081210003235', 'ella.kurnia@mail.com'),
('CS03236', 'Nora Kirana', 'Jl. Garuda No.108 RT6/RW4', '081210003236', 'nora.kirana@mail.com'),
('CS03237', 'Bayu Wong', 'Jl. Bunga No.108 RT7/RW4', '081210003237', 'bayu.wong@mail.com'),
('CS03238', 'Mila Michael Susanto', 'Jl. Anggrek No.108 RT8/RW4', '081210003238', 'mila.michael.susanto@mail.com'),
('CS03239', 'Ruby Anggraeni', 'Jl. Flamboyan No.108 RT9/RW4', '081210003239', 'ruby.anggraeni@mail.com'),
('CS03240', 'Agus Maulana', 'Jl. Pelangi No.108 RT10/RW4', '081210003240', 'agus.maulana@mail.com'),
('CS03241', 'Praba Wijaya', 'Jl. Merdeka No.109 RT1/RW5', '081210003241', 'praba.wijaya@mail.com'),
('CS03242', 'Sofia Mustafa', 'Jl. Sudirman No.109 RT2/RW5', '081210003242', 'sofia.mustafa@mail.com'),
('CS03243', 'Vira Anisa Shah', 'Jl. Ahmad Yani No.109 RT3/RW5', '081210003243', 'vira.anisa.shah@mail.com'),
('CS03244', 'Mason Pratama', 'Jl. Raya Darmo No.109 RT4/RW5', '081210003244', 'mason.pratama@mail.com'),
('CS03245', 'Bayu Kurniawan', 'Jl. Kenanga No.109 RT5/RW5', '081210003245', 'bayu.kurniawan@mail.com'),
('CS03246', 'Satya Agustina', 'Jl. Ketintang No.109 RT6/RW5', '081210003246', 'satya.agustina@mail.com'),
('CS03247', 'Logan John Hidayat', 'Jl. Veteran No.109 RT7/RW5', '081210003247', 'logan.john.hidayat@mail.com'),
('CS03248', 'Dewi Sari Hasan', 'Jl. Basuki Rahmat No.109 RT8/RW5', '081210003248', 'dewi.sari.hasan@mail.com'),
('CS03249', 'Surya Wulandari', 'Jl. Bojonegoro No.109 RT9/RW5', '081210003249', 'surya.wulandari@mail.com'),
('CS03250', 'Eka Kurnia', 'Jl. Mulyo No.109 RT10/RW5', '081210003250', 'eka.kurnia@mail.com'),
('CS03251', 'Galih Wijaya Arifin', 'Jl. Gedongan No.109 RT1/RW6', '081210003251', 'galih.wijaya.arifin@mail.com'),
('CS03252', 'Sari Rahma Ramadhan', 'Jl. Pahlawan No.109 RT2/RW6', '081210003252', 'sari.rahma.ramadhan@mail.com'),
('CS03253', 'Dian Maulana', 'Jl. Mawar No.109 RT3/RW6', '081210003253', 'dian.maulana@mail.com'),
('CS03254', 'Eli Paul Pratama', 'Jl. Melati No.109 RT4/RW6', '081210003254', 'eli.paul.pratama@mail.com'),
('CS03255', 'Lucas Agustina', 'Jl. Gubeng No.109 RT5/RW6', '081210003255', 'lucas.agustina@mail.com'),
('CS03256', 'Fahri Martinez', 'Jl. Rajawali No.109 RT6/RW6', '081210003256', 'fahri.martinez@mail.com'),
('CS03257', 'Hadi Anisa Hidayat', 'Jl. Bungur No.109 RT7/RW6', '081210003257', 'hadi.anisa.hidayat@mail.com'),
('CS03258', 'Sari Sukma', 'Jl. Yos Sudarso No.109 RT8/RW6', '081210003258', 'sari.sukma@mail.com'),
('CS03259', 'Sari Nur Sumarno', 'Jl. Tidar No.109 RT9/RW6', '081210003259', 'sari.nur.sumarno@mail.com'),
('CS03260', 'Iris Yusuf', 'Jl. Waru No.109 RT10/RW6', '081210003260', 'iris.yusuf@mail.com'),
('CS03261', 'Yulia Wijaya Trianto', 'Jl. Kenari No.109 RT1/RW7', '081210003261', 'yulia.wijaya.trianto@mail.com'),
('CS03262', 'Omar Michael Hidayat', 'Jl. Kenjeran No.109 RT2/RW7', '081210003262', 'omar.michael.hidayat@mail.com'),
('CS03263', 'Lucas Kim Wulandari', 'Jl. Gajah Mada No.109 RT3/RW7', '081210003263', 'lucas.kim.wulandari@mail.com'),
('CS03264', 'Wira Kurnia Rahman', 'Jl. Diponegoro No.109 RT4/RW7', '081210003264', 'wira.kurnia.rahman@mail.com'),
('CS03265', 'Ethan Permana', 'Jl. Kapten Tendean No.109 RT5/RW7', '081210003265', 'ethan.permana@mail.com'),
('CS03266', 'Gema Mustafa', 'Jl. Garuda No.109 RT6/RW7', '081210003266', 'gema.mustafa@mail.com'),
('CS03267', 'Tara John Shah', 'Jl. Bunga No.109 RT7/RW7', '081210003267', 'tara.john.shah@mail.com'),
('CS03268', 'Praba Wulandari', 'Jl. Anggrek No.109 RT8/RW7', '081210003268', 'praba.wulandari@mail.com'),
('CS03269', 'Agus Lestari', 'Jl. Flamboyan No.109 RT9/RW7', '081210003269', 'agus.lestari@mail.com'),
('CS03270', 'Yuda Saputra Arifin', 'Jl. Pelangi No.109 RT10/RW7', '081210003270', 'yuda.saputra.arifin@mail.com'),
('CS03271', 'Teguh Kurnia Suryanto', 'Jl. Merdeka No.110 RT1/RW8', '081210003271', 'teguh.kurnia.suryanto@mail.com'),
('CS03272', 'Aditya Putri Wong', 'Jl. Sudirman No.110 RT2/RW8', '081210003272', 'aditya.putri.wong@mail.com'),
('CS03273', 'Hadi Susanto', 'Jl. Ahmad Yani No.110 RT3/RW8', '081210003273', 'hadi.susanto@mail.com'),
('CS03274', 'Zidan Putra Sari', 'Jl. Raya Darmo No.110 RT4/RW8', '081210003274', 'zidan.putra.sari@mail.com'),
('CS03275', 'Imam Rahma Lestari', 'Jl. Kenanga No.110 RT5/RW8', '081210003275', 'imam.rahma.lestari@mail.com'),
('CS03276', 'Cahaya Wijaya', 'Jl. Ketintang No.110 RT6/RW8', '081210003276', 'cahaya.wijaya@mail.com'),
('CS03277', 'Andi Nur Shah', 'Jl. Veteran No.110 RT7/RW8', '081210003277', 'andi.nur.shah@mail.com'),
('CS03278', 'Raka Utami Maulana', 'Jl. Basuki Rahmat No.110 RT8/RW8', '081210003278', 'raka.utami.maulana@mail.com'),
('CS03279', 'Noah James Rahman', 'Jl. Bojonegoro No.110 RT9/RW8', '081210003279', 'noah.james.rahman@mail.com'),
('CS03280', 'Noah Grace Nugroho', 'Jl. Mulyo No.110 RT10/RW8', '081210003280', 'noah.grace.nugroho@mail.com'),
('CS03281', 'Aria Alexander Silva', 'Jl. Gedongan No.110 RT1/RW9', '081210003281', 'aria.alexander.silva@mail.com'),
('CS03282', 'Gema Putri Nugraha', 'Jl. Pahlawan No.110 RT2/RW9', '081210003282', 'gema.putri.nugraha@mail.com'),
('CS03283', 'Daniel Marie Ramadhan', 'Jl. Mawar No.110 RT3/RW9', '081210003283', 'daniel.marie.ramadhan@mail.com'),
('CS03284', 'Putri Yusuf', 'Jl. Melati No.110 RT4/RW9', '081210003284', 'putri.yusuf@mail.com'),
('CS03285', 'Surya Sutanto', 'Jl. Gubeng No.110 RT5/RW9', '081210003285', 'surya.sutanto@mail.com'),
('CS03286', 'Ilham Susanto', 'Jl. Rajawali No.110 RT6/RW9', '081210003286', 'ilham.susanto@mail.com'),
('CS03287', 'Rina Wahyu Wong', 'Jl. Bungur No.110 RT7/RW9', '081210003287', 'rina.wahyu.wong@mail.com'),
('CS03288', 'Elang Hartono Hartono', 'Jl. Yos Sudarso No.110 RT8/RW9', '081210003288', 'elang.hartono.hartono@mail.com'),
('CS03289', 'Mega Wulandari', 'Jl. Tidar No.110 RT9/RW9', '081210003289', 'mega.wulandari@mail.com'),
('CS03290', 'Fahri Wijaya Sumarno', 'Jl. Waru No.110 RT10/RW9', '081210003290', 'fahri.wijaya.sumarno@mail.com'),
('CS03291', 'Daniel Tan', 'Jl. Kenari No.110 RT1/RW10', '081210003291', 'daniel.tan@mail.com'),
('CS03292', 'Emma Fauzan', 'Jl. Kenjeran No.110 RT2/RW10', '081210003292', 'emma.fauzan@mail.com'),
('CS03293', 'Mahesa Anggraeni Wulandari', 'Jl. Gajah Mada No.110 RT3/RW10', '081210003293', 'mahesa.anggraeni.wulandari@mail.com'),
('CS03294', 'Zahra Hasan', 'Jl. Diponegoro No.110 RT4/RW10', '081210003294', 'zahra.hasan@mail.com'),
('CS03295', 'Cahyo Rahma Lestari', 'Jl. Kapten Tendean No.110 RT5/RW10', '081210003295', 'cahyo.rahma.lestari@mail.com'),
('CS03296', 'Oliver Grace Lestari', 'Jl. Garuda No.110 RT6/RW10', '081210003296', 'oliver.grace.lestari@mail.com'),
('CS03297', 'Nora Paul Sukma', 'Jl. Bunga No.110 RT7/RW10', '081210003297', 'nora.paul.sukma@mail.com'),
('CS03298', 'Lucas Anne Ramli', 'Jl. Anggrek No.110 RT8/RW10', '081210003298', 'lucas.anne.ramli@mail.com'),
('CS03299', 'Binar Anggraeni Shah', 'Jl. Flamboyan No.110 RT9/RW10', '081210003299', 'binar.anggraeni.shah@mail.com'),
('CS03300', 'Mia Wijanto', 'Jl. Pelangi No.110 RT10/RW10', '081210003300', 'mia.wijanto@mail.com'),
('CS03301', 'Dewi Hidayat Hidayat', 'Jl. Merdeka No.111 RT1/RW1', '081210003301', 'dewi.hidayat.hidayat@mail.com'),
('CS03302', 'Raisa Utama', 'Jl. Sudirman No.111 RT2/RW1', '081210003302', 'raisa.utama@mail.com'),
('CS03303', 'Aria Sari', 'Jl. Ahmad Yani No.111 RT3/RW1', '081210003303', 'aria.sari@mail.com'),
('CS03304', 'Andini Putra Martinez', 'Jl. Raya Darmo No.111 RT4/RW1', '081210003304', 'andini.putra.martinez@mail.com'),
('CS03305', 'Hadi Pratama', 'Jl. Kenanga No.111 RT5/RW1', '081210003305', 'hadi.pratama@mail.com'),
('CS03306', 'Binar Susanto', 'Jl. Ketintang No.111 RT6/RW1', '081210003306', 'binar.susanto@mail.com'),
('CS03307', 'Mila Khan', 'Jl. Veteran No.111 RT7/RW1', '081210003307', 'mila.khan@mail.com'),
('CS03308', 'Dhiya Pratama Pratama', 'Jl. Basuki Rahmat No.111 RT8/RW1', '081210003308', 'dhiya.pratama.pratama@mail.com'),
('CS03309', 'Cahaya Anisa Gomez', 'Jl. Bojonegoro No.111 RT9/RW1', '081210003309', 'cahaya.anisa.gomez@mail.com'),
('CS03310', 'Raka Nur Halim', 'Jl. Mulyo No.111 RT10/RW1', '081210003310', 'raka.nur.halim@mail.com'),
('CS03311', 'Mia Lee Mustafa', 'Jl. Gedongan No.111 RT1/RW2', '081210003311', 'mia.lee.mustafa@mail.com'),
('CS03312', 'Damar Putri Mustafa', 'Jl. Pahlawan No.111 RT2/RW2', '081210003312', 'damar.putri.mustafa@mail.com'),
('CS03313', 'Nanda Anisa Tan', 'Jl. Mawar No.111 RT3/RW2', '081210003313', 'nanda.anisa.tan@mail.com'),
('CS03314', 'Sophia Marie Nugroho', 'Jl. Melati No.111 RT4/RW2', '081210003314', 'sophia.marie.nugroho@mail.com'),
('CS03315', 'Eka Hartono Nugraha', 'Jl. Gubeng No.111 RT5/RW2', '081210003315', 'eka.hartono.nugraha@mail.com'),
('CS03316', 'Farhan Maulana', 'Jl. Rajawali No.111 RT6/RW2', '081210003316', 'farhan.maulana@mail.com'),
('CS03317', 'Wyatt Wulandari', 'Jl. Bungur No.111 RT7/RW2', '081210003317', 'wyatt.wulandari@mail.com'),
('CS03318', 'Vira Nugroho Nugroho', 'Jl. Yos Sudarso No.111 RT8/RW2', '081210003318', 'vira.nugroho.nugroho@mail.com'),
('CS03319', 'Jack Alexander Nugroho', 'Jl. Tidar No.111 RT9/RW2', '081210003319', 'jack.alexander.nugroho@mail.com'),
('CS03320', 'Oka Kusuma', 'Jl. Waru No.111 RT10/RW2', '081210003320', 'oka.kusuma@mail.com'),
('CS03321', 'Fauzi Nur Kusuma', 'Jl. Kenari No.111 RT1/RW3', '081210003321', 'fauzi.nur.kusuma@mail.com'),
('CS03322', 'Rian Pratama Agustina', 'Jl. Kenjeran No.111 RT2/RW3', '081210003322', 'rian.pratama.agustina@mail.com'),
('CS03323', 'Teguh Hidayat', 'Jl. Gajah Mada No.111 RT3/RW3', '081210003323', 'teguh.hidayat@mail.com'),
('CS03324', 'Isabella Sutanto', 'Jl. Diponegoro No.111 RT4/RW3', '081210003324', 'isabella.sutanto@mail.com'),
('CS03325', 'Yuda Hartono Arifin', 'Jl. Kapten Tendean No.111 RT5/RW3', '081210003325', 'yuda.hartono.arifin@mail.com'),
('CS03326', 'Sinta Ramadhan', 'Jl. Garuda No.111 RT6/RW3', '081210003326', 'sinta.ramadhan@mail.com'),
('CS03327', 'Vega Sari Nugroho', 'Jl. Bunga No.111 RT7/RW3', '081210003327', 'vega.sari.nugroho@mail.com'),
('CS03328', 'Yoga Santoso', 'Jl. Anggrek No.111 RT8/RW3', '081210003328', 'yoga.santoso@mail.com'),
('CS03329', 'Vina Nur Irawan', 'Jl. Flamboyan No.111 RT9/RW3', '081210003329', 'vina.nur.irawan@mail.com'),
('CS03330', 'Raka Trianto', 'Jl. Pelangi No.111 RT10/RW3', '081210003330', 'raka.trianto@mail.com'),
('CS03331', 'Jules Grace Hidayat', 'Jl. Merdeka No.112 RT1/RW4', '081210003331', 'jules.grace.hidayat@mail.com'),
('CS03332', 'Hugo Michael Anggraeni', 'Jl. Sudirman No.112 RT2/RW4', '081210003332', 'hugo.michael.anggraeni@mail.com'),
('CS03333', 'Rudi Utami Pratama', 'Jl. Ahmad Yani No.112 RT3/RW4', '081210003333', 'rudi.utami.pratama@mail.com'),
('CS03334', 'Bayu Hidayat Martinez', 'Jl. Raya Darmo No.112 RT4/RW4', '081210003334', 'bayu.hidayat.martinez@mail.com'),
('CS03335', 'Omar Paul Khan', 'Jl. Kenanga No.112 RT5/RW4', '081210003335', 'omar.paul.khan@mail.com'),
('CS03336', 'Mina Suryanto', 'Jl. Ketintang No.112 RT6/RW4', '081210003336', 'mina.suryanto@mail.com'),
('CS03337', 'Vira Santoso', 'Jl. Veteran No.112 RT7/RW4', '081210003337', 'vira.santoso@mail.com'),
('CS03338', 'Surya Wijaya Hidayat', 'Jl. Basuki Rahmat No.112 RT8/RW4', '081210003338', 'surya.wijaya.hidayat@mail.com'),
('CS03339', 'Bryan Silva', 'Jl. Bojonegoro No.112 RT9/RW4', '081210003339', 'bryan.silva@mail.com'),
('CS03340', 'Nanda Sumarno', 'Jl. Mulyo No.112 RT10/RW4', '081210003340', 'nanda.sumarno@mail.com'),
('CS03341', 'Nanda Anggraeni Susanto', 'Jl. Gedongan No.112 RT1/RW5', '081210003341', 'nanda.anggraeni.susanto@mail.com'),
('CS03342', 'Bryan Rahman', 'Jl. Pahlawan No.112 RT2/RW5', '081210003342', 'bryan.rahman@mail.com'),
('CS03343', 'Kirana Saputra', 'Jl. Mawar No.112 RT3/RW5', '081210003343', 'kirana.saputra@mail.com'),
('CS03344', 'Hannah Martinez', 'Jl. Melati No.112 RT4/RW5', '081210003344', 'hannah.martinez@mail.com'),
('CS03345', 'Hana Fauzan', 'Jl. Gubeng No.112 RT5/RW5', '081210003345', 'hana.fauzan@mail.com'),
('CS03346', 'Maya Kurnia Trianto', 'Jl. Rajawali No.112 RT6/RW5', '081210003346', 'maya.kurnia.trianto@mail.com'),
('CS03347', 'Yoga Rahma Gomez', 'Jl. Bungur No.112 RT7/RW5', '081210003347', 'yoga.rahma.gomez@mail.com'),
('CS03348', 'Saleh Kurniawan', 'Jl. Yos Sudarso No.112 RT8/RW5', '081210003348', 'saleh.kurniawan@mail.com'),
('CS03349', 'Farhan Hidayat Wong', 'Jl. Tidar No.112 RT9/RW5', '081210003349', 'farhan.hidayat.wong@mail.com'),
('CS03350', 'Eka Wijanto', 'Jl. Waru No.112 RT10/RW5', '081210003350', 'eka.wijanto@mail.com'),
('CS03351', 'Eka Utami Sutanto', 'Jl. Kenari No.112 RT1/RW6', '081210003351', 'eka.utami.sutanto@mail.com'),
('CS03352', 'Chloe Paul Sari', 'Jl. Kenjeran No.112 RT2/RW6', '081210003352', 'chloe.paul.sari@mail.com'),
('CS03353', 'Kai Khan', 'Jl. Gajah Mada No.112 RT3/RW6', '081210003353', 'kai.khan@mail.com'),
('CS03354', 'Galih Saputra Saputra', 'Jl. Diponegoro No.112 RT4/RW6', '081210003354', 'galih.saputra.saputra@mail.com'),
('CS03355', 'Zahra Putri Tan', 'Jl. Kapten Tendean No.112 RT5/RW6', '081210003355', 'zahra.putri.tan@mail.com'),
('CS03356', 'Rizal Nur Ramadhan', 'Jl. Garuda No.112 RT6/RW6', '081210003356', 'rizal.nur.ramadhan@mail.com'),
('CS03357', 'Kai Pratama', 'Jl. Bunga No.112 RT7/RW6', '081210003357', 'kai.pratama@mail.com'),
('CS03358', 'Kai Santoso', 'Jl. Anggrek No.112 RT8/RW6', '081210003358', 'kai.santoso@mail.com'),
('CS03359', 'Farhan Putri Hartanto', 'Jl. Flamboyan No.112 RT9/RW6', '081210003359', 'farhan.putri.hartanto@mail.com'),
('CS03360', 'Henry Lee Sari', 'Jl. Pelangi No.112 RT10/RW6', '081210003360', 'henry.lee.sari@mail.com'),
('CS03361', 'Vina Pratama Sari', 'Jl. Merdeka No.113 RT1/RW7', '081210003361', 'vina.pratama.sari@mail.com'),
('CS03362', 'Oliver Yusuf', 'Jl. Sudirman No.113 RT2/RW7', '081210003362', 'oliver.yusuf@mail.com'),
('CS03363', 'Mason Tan', 'Jl. Ahmad Yani No.113 RT3/RW7', '081210003363', 'mason.tan@mail.com'),
('CS03364', 'Zoe Wong', 'Jl. Raya Darmo No.113 RT4/RW7', '081210003364', 'zoe.wong@mail.com'),
('CS03365', 'Owen Gomez', 'Jl. Kenanga No.113 RT5/RW7', '081210003365', 'owen.gomez@mail.com'),
('CS03366', 'Mia Permana', 'Jl. Ketintang No.113 RT6/RW7', '081210003366', 'mia.permana@mail.com'),
('CS03367', 'Henry Kim Yusuf', 'Jl. Veteran No.113 RT7/RW7', '081210003367', 'henry.kim.yusuf@mail.com'),
('CS03368', 'Vera Anne Nugroho', 'Jl. Basuki Rahmat No.113 RT8/RW7', '081210003368', 'vera.anne.nugroho@mail.com'),
('CS03369', 'Andini Santoso Wong', 'Jl. Bojonegoro No.113 RT9/RW7', '081210003369', 'andini.santoso.wong@mail.com'),
('CS03370', 'Wulan Kurniawan', 'Jl. Mulyo No.113 RT10/RW7', '081210003370', 'wulan.kurniawan@mail.com'),
('CS03371', 'Indra Rahma Hartanto', 'Jl. Gedongan No.113 RT1/RW8', '081210003371', 'indra.rahma.hartanto@mail.com'),
('CS03372', 'Ryan Kim Martinez', 'Jl. Pahlawan No.113 RT2/RW8', '081210003372', 'ryan.kim.martinez@mail.com'),
('CS03373', 'Hendra Tan', 'Jl. Mawar No.113 RT3/RW8', '081210003373', 'hendra.tan@mail.com'),
('CS03374', 'Mina Alexander Sumarno', 'Jl. Melati No.113 RT4/RW8', '081210003374', 'mina.alexander.sumarno@mail.com'),
('CS03375', 'Gema Kusuma', 'Jl. Gubeng No.113 RT5/RW8', '081210003375', 'gema.kusuma@mail.com'),
('CS03376', 'Fauzi Mustafa', 'Jl. Rajawali No.113 RT6/RW8', '081210003376', 'fauzi.mustafa@mail.com'),
('CS03377', 'Ivy Kim Nugroho', 'Jl. Bungur No.113 RT7/RW8', '081210003377', 'ivy.kim.nugroho@mail.com'),
('CS03378', 'Fajar Hartono Santoso', 'Jl. Yos Sudarso No.113 RT8/RW8', '081210003378', 'fajar.hartono.santoso@mail.com'),
('CS03379', 'Rian Pratama Prasetyo', 'Jl. Tidar No.113 RT9/RW8', '081210003379', 'rian.pratama.prasetyo@mail.com'),
('CS03380', 'Vera Michael Ramadhan', 'Jl. Waru No.113 RT10/RW8', '081210003380', 'vera.michael.ramadhan@mail.com'),
('CS03381', 'Jules Permana', 'Jl. Kenari No.113 RT1/RW9', '081210003381', 'jules.permana@mail.com'),
('CS03382', 'Rian Shah', 'Jl. Kenjeran No.113 RT2/RW9', '081210003382', 'rian.shah@mail.com'),
('CS03383', 'Gilang Utami Irawan', 'Jl. Gajah Mada No.113 RT3/RW9', '081210003383', 'gilang.utami.irawan@mail.com'),
('CS03384', 'Cahyo Permata Sukma', 'Jl. Diponegoro No.113 RT4/RW9', '081210003384', 'cahyo.permata.sukma@mail.com'),
('CS03385', 'Nina Kusuma', 'Jl. Kapten Tendean No.113 RT5/RW9', '081210003385', 'nina.kusuma@mail.com'),
('CS03386', 'Maya Wahyu Hartanto', 'Jl. Garuda No.113 RT6/RW9', '081210003386', 'maya.wahyu.hartanto@mail.com'),
('CS03387', 'Gema Sari Khan', 'Jl. Bunga No.113 RT7/RW9', '081210003387', 'gema.sari.khan@mail.com'),
('CS03388', 'Tara Hidayat', 'Jl. Anggrek No.113 RT8/RW9', '081210003388', 'tara.hidayat@mail.com'),
('CS03389', 'Mason Kim Maulana', 'Jl. Flamboyan No.113 RT9/RW9', '081210003389', 'mason.kim.maulana@mail.com'),
('CS03390', 'Logan Paul Saputra', 'Jl. Pelangi No.113 RT10/RW9', '081210003390', 'logan.paul.saputra@mail.com'),
('CS03391', 'Michael Mustafa', 'Jl. Merdeka No.114 RT1/RW10', '081210003391', 'michael.mustafa@mail.com'),
('CS03392', 'Jules Alexander Tan', 'Jl. Sudirman No.114 RT2/RW10', '081210003392', 'jules.alexander.tan@mail.com'),
('CS03393', 'Ethan Paul Ramadhan', 'Jl. Ahmad Yani No.114 RT3/RW10', '081210003393', 'ethan.paul.ramadhan@mail.com'),
('CS03394', 'Usman Sukma', 'Jl. Raya Darmo No.114 RT4/RW10', '081210003394', 'usman.sukma@mail.com'),
('CS03395', 'Aiden Anggraeni', 'Jl. Kenanga No.114 RT5/RW10', '081210003395', 'aiden.anggraeni@mail.com'),
('CS03396', 'Liam Hartanto', 'Jl. Ketintang No.114 RT6/RW10', '081210003396', 'liam.hartanto@mail.com'),
('CS03397', 'Jules John Lee', 'Jl. Veteran No.114 RT7/RW10', '081210003397', 'jules.john.lee@mail.com'),
('CS03398', 'Amelia Anggraeni', 'Jl. Basuki Rahmat No.114 RT8/RW10', '081210003398', 'amelia.anggraeni@mail.com'),
('CS03399', 'Amelia Ramadhan', 'Jl. Bojonegoro No.114 RT9/RW10', '081210003399', 'amelia.ramadhan@mail.com'),
('CS03400', 'Omar Lestari', 'Jl. Mulyo No.114 RT10/RW10', '081210003400', 'omar.lestari@mail.com'),
('CS03401', 'Fahri Sari', 'Jl. Gedongan No.114 RT1/RW1', '081210003401', 'fahri.sari@mail.com'),
('CS03402', 'Zahra Permata Trianto', 'Jl. Pahlawan No.114 RT2/RW1', '081210003402', 'zahra.permata.trianto@mail.com'),
('CS03403', 'Farah Santoso', 'Jl. Mawar No.114 RT3/RW1', '081210003403', 'farah.santoso@mail.com'),
('CS03404', 'Yulia Utami Sutanto', 'Jl. Melati No.114 RT4/RW1', '081210003404', 'yulia.utami.sutanto@mail.com'),
('CS03405', 'Wira Hartono Wijanto', 'Jl. Gubeng No.114 RT5/RW1', '081210003405', 'wira.hartono.wijanto@mail.com'),
('CS03406', 'Yoga Halim', 'Jl. Rajawali No.114 RT6/RW1', '081210003406', 'yoga.halim@mail.com'),
('CS03407', 'Fauzi Kirana', 'Jl. Bungur No.114 RT7/RW1', '081210003407', 'fauzi.kirana@mail.com'),
('CS03408', 'Mila Silva', 'Jl. Yos Sudarso No.114 RT8/RW1', '081210003408', 'mila.silva@mail.com'),
('CS03409', 'Praba Nugraha', 'Jl. Tidar No.114 RT9/RW1', '081210003409', 'praba.nugraha@mail.com'),
('CS03410', 'Mega Trianto', 'Jl. Waru No.114 RT10/RW1', '081210003410', 'mega.trianto@mail.com'),
('CS03411', 'Budi Sumarno', 'Jl. Kenari No.114 RT1/RW2', '081210003411', 'budi.sumarno@mail.com'),
('CS03412', 'Usman Wong', 'Jl. Kenjeran No.114 RT2/RW2', '081210003412', 'usman.wong@mail.com'),
('CS03413', 'Yuda Nur Hartono', 'Jl. Gajah Mada No.114 RT3/RW2', '081210003413', 'yuda.nur.hartono@mail.com'),
('CS03414', 'Vina Kurniawan', 'Jl. Diponegoro No.114 RT4/RW2', '081210003414', 'vina.kurniawan@mail.com'),
('CS03415', 'Vera Ramadhan', 'Jl. Kapten Tendean No.114 RT5/RW2', '081210003415', 'vera.ramadhan@mail.com'),
('CS03416', 'Aiden Kim Ramadhan', 'Jl. Garuda No.114 RT6/RW2', '081210003416', 'aiden.kim.ramadhan@mail.com'),
('CS03417', 'Kiki Utami Susanto', 'Jl. Bunga No.114 RT7/RW2', '081210003417', 'kiki.utami.susanto@mail.com'),
('CS03418', 'Ruby Alexander Kurnia', 'Jl. Anggrek No.114 RT8/RW2', '081210003418', 'ruby.alexander.kurnia@mail.com'),
('CS03419', 'Nico Ramli', 'Jl. Flamboyan No.114 RT9/RW2', '081210003419', 'nico.ramli@mail.com'),
('CS03420', 'Zahra Wijanto', 'Jl. Pelangi No.114 RT10/RW2', '081210003420', 'zahra.wijanto@mail.com'),
('CS03421', 'Hugo James Fauzan', 'Jl. Merdeka No.115 RT1/RW3', '081210003421', 'hugo.james.fauzan@mail.com'),
('CS03422', 'Vega Pratama Maulana', 'Jl. Sudirman No.115 RT2/RW3', '081210003422', 'vega.pratama.maulana@mail.com'),
('CS03423', 'Hana Susanto', 'Jl. Ahmad Yani No.115 RT3/RW3', '081210003423', 'hana.susanto@mail.com'),
('CS03424', 'Mila Paul Ramli', 'Jl. Raya Darmo No.115 RT4/RW3', '081210003424', 'mila.paul.ramli@mail.com'),
('CS03425', 'Satya Nugraha', 'Jl. Kenanga No.115 RT5/RW3', '081210003425', 'satya.nugraha@mail.com'),
('CS03426', 'Oliver Paul Mustafa', 'Jl. Ketintang No.115 RT6/RW3', '081210003426', 'oliver.paul.mustafa@mail.com'),
('CS03427', 'Rizal Anggraeni Hidayat', 'Jl. Veteran No.115 RT7/RW3', '081210003427', 'rizal.anggraeni.hidayat@mail.com'),
('CS03428', 'Yulia Lestari', 'Jl. Basuki Rahmat No.115 RT8/RW3', '081210003428', 'yulia.lestari@mail.com'),
('CS03429', 'Teguh Wulandari', 'Jl. Bojonegoro No.115 RT9/RW3', '081210003429', 'teguh.wulandari@mail.com'),
('CS03430', 'Amelia Wijanto', 'Jl. Mulyo No.115 RT10/RW3', '081210003430', 'amelia.wijanto@mail.com'),
('CS03431', 'Ruby Grace Agustina', 'Jl. Gedongan No.115 RT1/RW4', '081210003431', 'ruby.grace.agustina@mail.com'),
('CS03432', 'Indra Anggraeni Sukma', 'Jl. Pahlawan No.115 RT2/RW4', '081210003432', 'indra.anggraeni.sukma@mail.com'),
('CS03433', 'Imam Martinez', 'Jl. Mawar No.115 RT3/RW4', '081210003433', 'imam.martinez@mail.com'),
('CS03434', 'Eko Lestari', 'Jl. Melati No.115 RT4/RW4', '081210003434', 'eko.lestari@mail.com'),
('CS03435', 'Zidan Wahyu Prasetyo', 'Jl. Gubeng No.115 RT5/RW4', '081210003435', 'zidan.wahyu.prasetyo@mail.com'),
('CS03436', 'Mia Lestari', 'Jl. Rajawali No.115 RT6/RW4', '081210003436', 'mia.lestari@mail.com'),
('CS03437', 'Yoga Sari Rahman', 'Jl. Bungur No.115 RT7/RW4', '081210003437', 'yoga.sari.rahman@mail.com'),
('CS03438', 'Agus Susanto', 'Jl. Yos Sudarso No.115 RT8/RW4', '081210003438', 'agus.susanto@mail.com'),
('CS03439', 'Reno Agustina', 'Jl. Tidar No.115 RT9/RW4', '081210003439', 'reno.agustina@mail.com'),
('CS03440', 'Vega Hidayat Saputra', 'Jl. Waru No.115 RT10/RW4', '081210003440', 'vega.hidayat.saputra@mail.com'),
('CS03441', 'Farah Rahma Khan', 'Jl. Kenari No.115 RT1/RW5', '081210003441', 'farah.rahma.khan@mail.com'),
('CS03442', 'Zoe Wijaya', 'Jl. Kenjeran No.115 RT2/RW5', '081210003442', 'zoe.wijaya@mail.com'),
('CS03443', 'Ella Paul Saputra', 'Jl. Gajah Mada No.115 RT3/RW5', '081210003443', 'ella.paul.saputra@mail.com'),
